StationID,RzSocial,Endereco,Bairro,Bandeira,PcVenda,PcCompra,ModCompra,Fornecedor,DtColeta,Cidade,Produto,UnidMedida,DtInicial,DtFinal,Estado,CodIBGE,Place,Lon,Lat,DistMean,DistDev,DistMin,DistMax,RefinMean,RefinDev,RefinMin,RefinMax
635,LIMA COMERCIAL DE COMBUSTIVEIS LTDA,"AVENIDA ENGENHEIRO EMILIANO MACIEIRA, 215 KM: 06;",Maracana,SABBÁ,3.859,NA,"NA","NA",2020-04-28,SAO LUIS,Gasolina,R$/l,2020-04-26,2020-05-02,MARANHAO,2111300,"AVENIDA ENGENHEIRO EMILIANO MACIEIRA, 215 KM: 06;, Maracana, SAO LUIS, MARANHAO, BRAZIL",-44.3081972,-2.6421134,448028.1540595049,257230.13005512313,9648.52211054102,865064.9382917569,1984459.604468889,731398.1402823273,659688.9592645306,3355390.7520585726
636,L S COMERCIO E SERVICOS LTDA,"AVENIDA DOS FRANCESES, 3",Santo Antonio,SABBÁ,3.859,NA,"NA","NA",2020-04-28,SAO LUIS,Gasolina,R$/l,2020-04-26,2020-05-02,MARANHAO,2111300,"AVENIDA DOS FRANCESES, 3, Santo Antonio, SAO LUIS, MARANHAO, BRAZIL",-44.249937,-2.555852,450995.6085654658,256012.827806119,12684.061464769453,870306.7269104905,1991302.9032282415,735763.8789916832,655153.0876083815,3366160.739468339
637,POSTO PINGUIM LTDA - ME,"AVENIDA SANTOS DUMONT, 66 A",Sao Cristovao,ALESAT,3.859,NA,"NA","NA",2020-04-27,SAO LUIS,Gasolina,R$/l,2020-04-26,2020-05-02,MARANHAO,2111300,"AVENIDA SANTOS DUMONT, 66 A, Sao Cristovao, SAO LUIS, MARANHAO, BRAZIL",-44.238757,-2.560944300000001,451174.8580477154,255275.4078378081,13848.495667977917,869219.856143665,1990714.8505632745,736090.9932257839,653822.6385805706,3365898.7067151438
639,MERCADINHO CARONE LTDA.,"AVENIDA SAO LUIS REI DE FRANCA, 01 AREA E1-B LOTEAMENTO OLHO DAGU",Olho Dagua,PETROBRAS DISTRIBUIDORA S.A.,3.87,NA,"NA","NA",2020-04-27,SAO LUIS,Gasolina,R$/l,2020-04-26,2020-05-02,MARANHAO,2111300,"AVENIDA SAO LUIS REI DE FRANCA, 01 AREA E1-B LOTEAMENTO OLHO DAGU, Olho Dagua, SAO LUIS, MARANHAO, BRAZIL",-44.2248793,-2.4784841,454215.8708551974,254607.17500614506,18557.569167889418,876526.2001663003,1997814.2751424757,738564.1786519449,654185.7124255364,3375127.332666163
640,MERCADINHO CARONE LTDA.,"AVENIDA SÃO LUÍS REI DE FRANÇA, 100",Turú,PETROBRAS DISTRIBUIDORA S.A.,3.87,NA,"NA","NA",2020-04-28,SAO LUIS,Gasolina,R$/l,2020-04-26,2020-05-02,MARANHAO,2111300,"AVENIDA SÃO LUÍS REI DE FRANÇA, 100, Turú, SAO LUIS, MARANHAO, BRAZIL",-44.226299,-2.508874,453094.4936437206,254779.91834097754,16749.232691481473,873635.4738006537,1995149.3546277452,737802.9256909059,653634.8091079204,3371820.7560760453
641,POSTO ELDORADO LTDA,"AVENIDA SAO LUIS REI DE FRANCA, L. JD.ELDORAD, 01 LOTE 01 E 15 QD",Turu,PETROBRAS DISTRIBUIDORA S.A.,3.87,NA,"NA","NA",2020-04-28,SAO LUIS,Gasolina,R$/l,2020-04-26,2020-05-02,MARANHAO,2111300,"AVENIDA SAO LUIS REI DE FRANCA, L. JD.ELDORAD, 01 LOTE 01 E 15 QD, Turu, SAO LUIS, MARANHAO, BRAZIL",-44.22567919999999,-2.5309335,452397.15921303513,254705.04748380085,15935.16336994946,871452.5098400767,1993196.305910516,737314.335668444,653065.7539834813,3369462.9036936904
642,M G COMERCIO DE COMBUSTIVEIS LTDA - ME,"AVENIDA SAO LUIS REI DE FRANCA, 48",Turu,IPIRANGA,3.87,NA,"NA","NA",2020-04-28,SAO LUIS,Gasolina,R$/l,2020-04-26,2020-05-02,MARANHAO,2111300,"AVENIDA SAO LUIS REI DE FRANCA, 48, Turu, SAO LUIS, MARANHAO, BRAZIL",-44.22600910000001,-2.5211777,452695.37768699176,254754.2043841166,16249.277849729278,872420.686399396,1994060.5513137456,737528.3616217775,653322.431371645,3370504.220784862
643,C R POSTO DE GASOLINA LTDA,"AVENIDA ITAPIRACO, 01 LOTEAMENTO ITAPIRACO",Anil,SABBÁ,3.879,NA,"NA","NA",2020-04-27,SAO LUIS,Gasolina,R$/l,2020-04-26,2020-05-02,MARANHAO,2111300,"AVENIDA ITAPIRACO, 01 LOTEAMENTO ITAPIRACO, Anil, SAO LUIS, MARANHAO, BRAZIL",-44.209423,-2.5294979,452890.59675386106,253742.51939120953,17714.353459617712,870739.6496249358,1993122.0522226864,737996.841877743,651328.4100574653,3370034.173058011
644,POSTO NATUREZA E SERVICOS LTDA,"AVENIDA SAO LUIS REI DE FRANCA, 190",Turu,SABBÁ,3.879,NA,"NA","NA",2020-04-28,SAO LUIS,Gasolina,R$/l,2020-04-26,2020-05-02,MARANHAO,2111300,"AVENIDA SAO LUIS REI DE FRANCA, 190, Turu, SAO LUIS, MARANHAO, BRAZIL",-44.2265867,-2.5082158,453109.23677038215,254796.1654115497,16751.31093697685,873714.7436546786,1995210.9807741144,737806.7536675546,653681.2079616314,3371884.2193171754
645,M. E. P. DA COSTA,"AVENIDA LOURENCO VIEIRA DA SILVA, 98",Cohapam,BRANCA,3.88,NA,"NA","NA",2020-04-28,SAO LUIS,Gasolina,R$/l,2020-04-26,2020-05-02,MARANHAO,2111300,"AVENIDA LOURENCO VIEIRA DA SILVA, 98, Cohapam, SAO LUIS, MARANHAO, BRAZIL",-44.227556,-2.565693,451370.96744542476,254532.53720629,15051.008122653395,868166.0950447001,1990157.2730370103,736427.495370835,652497.5779894901,3365674.652696772
646,S M F DE SOUSA GOMES,"AVENIDA ENGENHEIRO EMILIANO MACIEIRA, 05 : INHAUMA; : ROD 135;",Pedrinhas,BRANCA,3.88,NA,"NA","NA",2020-04-28,SAO LUIS,Gasolina,R$/l,2020-04-26,2020-05-02,MARANHAO,2111300,"AVENIDA ENGENHEIRO EMILIANO MACIEIRA, 05 : INHAUMA; : ROD 135;, Pedrinhas, SAO LUIS, MARANHAO, BRAZIL",-44.3081972,-2.6421134,448028.1540595049,257230.13005512313,9648.52211054102,865064.9382917569,1984459.604468889,731398.1402823273,659688.9592645306,3355390.7520585726
647,MURAD & VERAS LTDA,"AVENIDA SAO LUIS REI DE FRANCA, 3 QUADRA02",Turu,PETROBRAS DISTRIBUIDORA S.A.,3.88,NA,"NA","NA",2020-04-27,SAO LUIS,Gasolina,R$/l,2020-04-26,2020-05-02,MARANHAO,2111300,"AVENIDA SAO LUIS REI DE FRANCA, 3 QUADRA02, Turu, SAO LUIS, MARANHAO, BRAZIL",-44.2261228,-2.5098222,453067.07498268527,254770.1057147032,16722.832428715537,873533.7714321032,1995063.5253879318,737787.914159763,653593.9005961567,3371723.2330583613
648,POSTO AMERICANO LTDA,"AVENIDA DOS HOLANDESES, 202",Olho D¿água,ALESAT,3.889,NA,"NA","NA",2020-04-27,SAO LUIS,Gasolina,R$/l,2020-04-26,2020-05-02,MARANHAO,2111300,"AVENIDA DOS HOLANDESES, 202, Olho D¿água, SAO LUIS, MARANHAO, BRAZIL",-44.2338293,-2.4914369,453514.0541104637,255165.53007548364,16939.336035477874,875730.7208924721,1996781.2608873332,737907.9150957747,654856.2168909637,3373504.5714895255
649,L S COMERCIO E SERVICOS LTDA,"AVENIDA LOURENCO VIEIRA DA SILVA, 04 QUADRA: 72; LOTE: 1 E 2;",Jardim Sao Cristovao,SABBÁ,3.889,NA,"NA","NA",2020-04-28,SAO LUIS,Gasolina,R$/l,2020-04-26,2020-05-02,MARANHAO,2111300,"AVENIDA LOURENCO VIEIRA DA SILVA, 04 QUADRA: 72; LOTE: 1 E 2;, Jardim Sao Cristovao, SAO LUIS, MARANHAO, BRAZIL",-44.2226053,-2.5698615,451408.6750363469,254174.63650944887,15583.338543800359,867499.1272262287,1989728.77109225,736527.9355610269,651866.6826851584,3365353.0903324764
650,M. A. LIBERIO & COMPANHIA LTDA,"AVENIDA DANIEL DE LA TOUCHE, 13 : PARQUE SHALOM; LOJA: 17;",Cohama,BRANCA,3.889,NA,"NA","NA",2020-04-27,SAO LUIS,Gasolina,R$/l,2020-04-26,2020-05-02,MARANHAO,2111300,"AVENIDA DANIEL DE LA TOUCHE, 13 : PARQUE SHALOM; LOJA: 17;, Cohama, SAO LUIS, MARANHAO, BRAZIL",-44.23903259999999,-2.4921937,453355.9895757877,255458.9465321718,16406.863312864734,875929.8135174343,1996778.950272055,737683.3144807263,655404.46334541135,3373290.1601787144
651,LIMA COMERCIAL DE COMBUSTIVEIS LTDA,"AVENIDA JERONIMO DE ALBUQUERQUE MARANHAO, 5",Cohab Anil I,SABBÁ,3.899,NA,"NA","NA",2020-04-28,SAO LUIS,Gasolina,R$/l,2020-04-26,2020-05-02,MARANHAO,2111300,"AVENIDA JERONIMO DE ALBUQUERQUE MARANHAO, 5, Cohab Anil I, SAO LUIS, MARANHAO, BRAZIL",-44.2187918,-2.5412012,452282.0272612028,254235.51291527523,16387.700395052678,870089.9635270063,1992206.0312100793,737350.0280077533,652085.1237502252,3368534.6196404956
652,NICOLAU DERIVADOS DE PETROLEO LTDA,"AVENIDA DOS HOLANDESES, S/N",Olho Dagua,BRANCA,3.899,NA,"NA","NA",2020-04-27,SAO LUIS,Gasolina,R$/l,2020-04-26,2020-05-02,MARANHAO,2111300,"AVENIDA DOS HOLANDESES, S/N, Olho Dagua, SAO LUIS, MARANHAO, BRAZIL",-44.2257429,-2.488508,453824.8552256355,254701.7186510545,17874.0372167149,875593.0215601268,1996939.8288591749,738297.6779118817,654045.125525849,3374026.5553476554
653,SUPER GAMES COMERCIAL LTDA,"ESTRADA OLHO D AGUA ARACAGY, 200","NA",SABBÁ,3.899,NA,"NA","NA",2020-04-27,SAO LUIS,Gasolina,R$/l,2020-04-26,2020-05-02,MARANHAO,2111300,"ESTRADA OLHO D AGUA ARACAGY, 200, NA, SAO LUIS, MARANHAO, BRAZIL",-44.227974,-2.489954,453715.8184184106,254832.18807430778,17578.91999246654,875568.6769483916,1996839.7324275898,738175.3492773558,654254.0292056467,3373813.874141709
654,NICOLAU DERIVADOS DE PETROLEO LTDA,"TRAVESSA GENERAL ARTUR CARVALHO, 76",Turu,BRANCA,3.899,NA,"NA","NA",2020-04-28,SAO LUIS,Gasolina,R$/l,2020-04-26,2020-05-02,MARANHAO,2111300,"TRAVESSA GENERAL ARTUR CARVALHO, 76, Turu, SAO LUIS, MARANHAO, BRAZIL",-44.2190304,-2.5148901,453088.28653780103,254354.7520949854,17225.13485488395,872667.7824641665,1994528.8269603332,737952.9396782818,652706.2274561104,3371359.5509703704
655,POSTO SARAH LTDA,"AVENIDA DOS HOLANDESES, 02 LOTE 01 E 02 QUADRAR. JAR",Olho D'agua,SP,3.899,NA,"NA","NA",2020-04-27,SAO LUIS,Gasolina,R$/l,2020-04-26,2020-05-02,MARANHAO,2111300,"AVENIDA DOS HOLANDESES, 02 LOTE 01 E 02 QUADRAR. JAR, Olho D'agua, SAO LUIS, MARANHAO, BRAZIL",-44.3030874,-2.4909474,451959.29216183966,258813.72202995126,11246.196890758467,879434.3096547995,1997691.9224865322,735169.1457141052,662400.2302299484,3371794.245709677
656,NICOLAU DERIVADOS DE PETROLEO LTDA,"AVENIDA DA SAUDADE, 01 SAO RAIMUNDO",Vila Cascavel,BRANCA,3.899,NA,"NA","NA",2020-04-27,SAO LUIS,Gasolina,R$/l,2020-04-26,2020-05-02,MARANHAO,2111300,"AVENIDA DA SAUDADE, 01 SAO RAIMUNDO, Vila Cascavel, SAO LUIS, MARANHAO, BRAZIL",-44.2168606,-2.5919863,451073.18578671763,253459.55783812396,16351.767867290835,865042.5415090327,1987710.321768387,736239.4125236521,650760.8312543313,3363120.1374328877
657,POSTO JACARE DERIVADOS DE PETROLEO LTDA.,"AVENIDA DANIEL DE LA TOUCHE, 01",Cohama,PETROBRAS DISTRIBUIDORA S.A.,3.989,NA,"NA","NA",2020-04-27,SAO LUIS,Gasolina,R$/l,2020-04-26,2020-05-02,MARANHAO,2111300,"AVENIDA DANIEL DE LA TOUCHE, 01, Cohama, SAO LUIS, MARANHAO, BRAZIL",-44.2390439,-2.4944998,453271.3039580243,255470.1136636846,16268.140254044376,875705.5851003922,1996575.564436942,737629.315018236,655352.2757334033,3373041.690329676
658,AUTO POSTO DIPLOMATA LTDA.,"RUA H 20, 1 QD 10 LT 1/2",Parque Shalom,PETROBRAS DISTRIBUIDORA S.A.,4.399,NA,"NA","NA",2020-04-27,SAO LUIS,Gasolina,R$/l,2020-04-26,2020-05-02,MARANHAO,2111300,"RUA H 20, 1 QD 10 LT 1/2, Parque Shalom, SAO LUIS, MARANHAO, BRAZIL",-44.20563629999999,-2.5399263,452688.1173164371,253453.05182676105,17847.650560895694,869524.0780455188,1992156.0360761317,737905.5113095569,650681.0586262053,3369009.403295744
659,MACIEL COMÉRCIO DE COMBUSTÍVEIS LTDA.,"AVENIDA DOS HOLANDESES, 13 QUADRA 37 LOTE 13",Calhau,PETROBRAS DISTRIBUIDORA S.A.,4.89,NA,"NA","NA",2020-04-27,SAO LUIS,Gasolina,R$/l,2020-04-26,2020-05-02,MARANHAO,2111300,"AVENIDA DOS HOLANDESES, 13 QUADRA 37 LOTE 13, Calhau, SAO LUIS, MARANHAO, BRAZIL",-44.2673879,-2.4937397,452611.96115825773,257021.55769776824,13760.90514483483,877271.6525343976,1996995.9471473559,736520.2150447858,658452.571477357,3372400.600083628
660,ALIANCA COMERCIO DE COMBUSTIVEIS LTDA,"ESTRADA GUILHERME WEIGERT, 893",Santa Candida,BRANCA,3.179,NA,"NA","NA",2020-04-28,CURITIBA,Gasolina,R$/l,2020-04-26,2020-05-02,PARANA,4106902,"ESTRADA GUILHERME WEIGERT, 893, Santa Candida, CURITIBA, PARANA, BRAZIL",-49.2280616,-25.3643527,68001.80972264074,64260.79686970419,5471.255446190405,183162.9975860858,1184410.1995953044,940728.1453544782,25563.18992516584,2714102.7747799335
661,AUTO POSTO ORTONA LTDA,"RUA ALBERTO FOLLONI, 1181",Juveve,IPIRANGA,3.27,NA,"NA","NA",2020-04-28,CURITIBA,Gasolina,R$/l,2020-04-26,2020-05-02,PARANA,4106902,"RUA ALBERTO FOLLONI, 1181, Juveve, CURITIBA, PARANA, BRAZIL",-49.2641907,-25.4048318,63640.73689632534,64877.37582275591,8162.024316249562,179941.70239366018,1187702.596389646,942133.0099208346,19832.47424259681,2716474.922584954
662,POSTO RODOVIA DOS MINERIOS LTDA,"RUA JOSE BAJERSKI, 44",Abranches,BRANCA,3.278,NA,"NA","NA",2020-04-27,CURITIBA,Gasolina,R$/l,2020-04-26,2020-05-02,PARANA,4106902,"RUA JOSE BAJERSKI, 44, Abranches, CURITIBA, PARANA, BRAZIL",-49.2736838,-25.3713133,66702.75141500158,65420.147629086794,9343.925220631489,183769.26798224254,1186713.34839283,940852.228170685,22681.37501164431,2712727.760807374
663,AUTO POSTO JJM LTDA - ME,"RUA SAO DOMINGOS, 998",Pilarzinho,BRANCA,3.279,NA,"NA","NA",2020-04-27,CURITIBA,Gasolina,R$/l,2020-04-26,2020-05-02,PARANA,4106902,"RUA SAO DOMINGOS, 998, Pilarzinho, CURITIBA, PARANA, BRAZIL",-49.2952463,-25.39366,64377.68144347632,65798.95638188995,11187.966602705288,182093.48338343797,1188609.0552363326,941619.5521412994,19556.98576298027,2713968.567292279
664,ACIPE - COMERCIO DE COMBUSTIVEIS LTDA,"RUA MATEUS LEME, 1339",Belem,BRANCA,3.279,NA,"NA","NA",2020-04-27,CURITIBA,Gasolina,R$/l,2020-04-26,2020-05-02,PARANA,4106902,"RUA MATEUS LEME, 1339, Belem, CURITIBA, PARANA, BRAZIL",-49.2721477,-25.4081304,63226.96635798047,65069.70314909722,9012.770857533596,179840.60022397863,1188190.581391503,942235.5641571049,19111.92742615845,2716442.6806313326
665,AUTO POSTO AHU LTDA,"AVENIDA ANITA GARIBALDI, 2601",Sao Lourenco,BRANCA,3.279,NA,"NA","NA",2020-04-27,CURITIBA,Gasolina,R$/l,2020-04-26,2020-05-02,PARANA,4106902,"AVENIDA ANITA GARIBALDI, 2601, Sao Lourenco, CURITIBA, PARANA, BRAZIL",-49.26089839999999,-25.3903859,65019.77754511322,64936.53726053062,7738.756742277118,181365.91258036226,1186947.195035085,941605.2954622085,21380.22821036403,2715193.297596573
666,AUTO POSTO XIV BIS LTDA,"RUA MATEUS LEME, 2242",Centro Civico,BRANCA,3.279,NA,"NA","NA",2020-04-27,CURITIBA,Gasolina,R$/l,2020-04-26,2020-05-02,PARANA,4106902,"RUA MATEUS LEME, 2242, Centro Civico, CURITIBA, PARANA, BRAZIL",-49.2713452,-25.4075019,63295.34856200889,65053.5080812182,8920.911762235686,179881.76584198017,1188128.806454929,942214.2472684936,19212.430147244973,2716416.6216696496
667,COMÉRCIO DE COMBUSTIVEIS ALTO DA GLORIA LTDA,"AVENIDA JOAO GUALBERTO, 887",Alto da Gloria,BRANCA,3.279,NA,"NA","NA",2020-04-28,CURITIBA,Gasolina,R$/l,2020-04-26,2020-05-02,PARANA,4106902,"AVENIDA JOAO GUALBERTO, 887, Alto da Gloria, CURITIBA, PARANA, BRAZIL",-49.2641639,-25.4185964,62406.9552025929,64708.59317091244,8530.379779458606,178489.6370672842,1188287.0204643277,942641.7309235326,18545.956953704193,2717839.127796839
668,AUTO POSTO TREVO ATUBA LTDA,"AVENIDA MONTEIRO TOURINHO, 1511",Atuba,BRANCA,3.279,NA,"NA","NA",2020-04-28,CURITIBA,Gasolina,R$/l,2020-04-26,2020-05-02,PARANA,4106902,"AVENIDA MONTEIRO TOURINHO, 1511, Atuba, CURITIBA, PARANA, BRAZIL",-49.2115967,-25.3883082,66128.69225058549,63524.80927516172,2826.666339703441,180152.72241483926,1184725.2871605915,941634.2092080213,24401.008219606505,2717218.447005379
669,COMÉRCIO DE COMBUSTÍVEIS E LUBRIFICANTES R2 LTDA.,"AVENIDA ANITA GARIBALDI, 1805",Hauer,BRANCA,3.279,NA,"NA","NA",2020-04-27,CURITIBA,Gasolina,R$/l,2020-04-26,2020-05-02,PARANA,4106902,"AVENIDA ANITA GARIBALDI, 1805, Hauer, CURITIBA, PARANA, BRAZIL",-49.2569593,-25.3963146,64528.011754427884,64765.005538274396,7342.445827698094,180620.28433758183,1187025.5933352916,941835.2817488059,21016.800613790358,2715958.105704237
670,AUTO POSTO INTERLAGOS LTDA,"RUA LODOVICO GERONAZZO, 665",Boa Vista,BRANCA,3.279,NA,"NA","NA",2020-04-28,CURITIBA,Gasolina,R$/l,2020-04-26,2020-05-02,PARANA,4106902,"RUA LODOVICO GERONAZZO, 665, Boa Vista, CURITIBA, PARANA, BRAZIL",-49.243405,-25.3888598,65432.262990364194,64460.658994811194,5992.248518381214,181004.54851704562,1186118.6198969446,941592.3632427439,22445.783239814216,2715832.7888997393
671,AUTO POSTO JARDIM QUERENCIA LTDA,"AVENIDA ANITA GARIBALDI, 5164 0",Barreirinha,BRANCA,3.28,NA,"NA","NA",2020-04-27,CURITIBA,Gasolina,R$/l,2020-04-26,2020-05-02,PARANA,4106902,"AVENIDA ANITA GARIBALDI, 5164 0, Barreirinha, CURITIBA, PARANA, BRAZIL",-49.26305439999999,-25.3622551,67693.20481151254,65212.921657386694,8664.403360676526,184404.08667555783,1185861.9444241093,940548.1557323413,24042.083212467584,2712311.302114725
672,AUTO POSTO NOSSA SENHORA DO ROSARIO LTDA,"AVENIDA PARANA, 2420",Boa Vista,STANG,3.29,NA,"NA","NA",2020-04-28,CURITIBA,Gasolina,R$/l,2020-04-26,2020-05-02,PARANA,4106902,"AVENIDA PARANA, 2420, Boa Vista, CURITIBA, PARANA, BRAZIL",-49.2405721,-25.3939014,65024.86406376651,64318.43457143621,5686.5689327826985,180387.12367003947,1186210.701698629,941783.6186254955,22143.020299546464,2716459.825976071
673,AUTO POSTO PETRO IGUAÇU LTDA.,"AVENIDA VISCONDE DE GUARAPUAVA, 2039",Centro,RAIZEN,3.297,NA,"NA","NA",2020-04-28,CURITIBA,Gasolina,R$/l,2020-04-26,2020-05-02,PARANA,4106902,"AVENIDA VISCONDE DE GUARAPUAVA, 2039, Centro, CURITIBA, PARANA, BRAZIL",-49.2616581,-25.4342696,61100.72691817698,64402.45787843301,9026.655654991018,176760.4324997631,1188851.1174330653,943220.8812158069,17279.15542270086,2719504.248249107
674,POSTO DE SERVIÇOS ROSARIO LTDA,"RUA JOVINO DO ROSARIO, 648",Boa Vista,RAIZEN,3.299,NA,"NA","NA",2020-04-28,CURITIBA,Gasolina,R$/l,2020-04-26,2020-05-02,PARANA,4106902,"RUA JOVINO DO ROSARIO, 648, Boa Vista, CURITIBA, PARANA, BRAZIL",-49.2438769,-25.3959412,64780.77221301697,64390.23272772411,6025.526061573672,180268.48111243857,1186440.846295173,941851.406562799,21768.165381983064,2716512.2679205216
675,AJM COM. E DIST. DE COMBUSTIVEL E ACESSORIOS LTDA,"RUA FERNANDO DE NORONHA, 157",Boa Vista,BRANCA,3.299,NA,"NA","NA",2020-04-28,CURITIBA,Gasolina,R$/l,2020-04-26,2020-05-02,PARANA,4106902,"RUA FERNANDO DE NORONHA, 157, Boa Vista, CURITIBA, PARANA, BRAZIL",-49.2342311,-25.3844797,65998.60708728457,64245.70742968388,5143.408553253355,181201.39982864007,1185534.1046064782,941452.1142153888,23364.35829299926,2715814.425024608
676,AUTO POSTO RABAT LTDA,"RUA GUILHERME IHLENFELDT, 616",Vila Tingui,BRANCA,3.299,NA,"NA","NA",2020-04-28,CURITIBA,Gasolina,R$/l,2020-04-26,2020-05-02,PARANA,4106902,"RUA GUILHERME IHLENFELDT, 616, Vila Tingui, CURITIBA, PARANA, BRAZIL",-49.2275635,-25.3862473,65966.82405849332,64030.278492082245,4447.804812840811,180822.10745581798,1185321.5867781085,941530.6047762854,23593.707358507403,2716291.1638834504
677,AUTO POSTO MOCELIN LTDA,"AVENIDA ANITA GARIBALDI, 3672",Barreirinha,BRANCA,3.299,NA,"NA","NA",2020-04-27,CURITIBA,Gasolina,R$/l,2020-04-26,2020-05-02,PARANA,4106902,"AVENIDA ANITA GARIBALDI, 3672, Barreirinha, CURITIBA, PARANA, BRAZIL",-49.2611301,-25.3812173,65880.99787304804,65026.070537074775,7871.188861717114,182341.59239932877,1186571.054477033,941263.3416356387,22257.07698304054,2714275.2019057656
678,RMZ FUKAMI COMERCIO DE COMBUSTIVEIS LTDA,"RUA BOM JESUS, 159",Bairro Juveve,PETROBRAS DISTRIBUIDORA S.A.,3.299,NA,"NA","NA",2020-04-28,CURITIBA,Gasolina,R$/l,2020-04-26,2020-05-02,PARANA,4106902,"RUA BOM JESUS, 159, Bairro Juveve, CURITIBA, PARANA, BRAZIL",-49.2554352,-25.4102723,63295.222098541024,64550.68710477616,7421.660584179173,179099.7496678017,1187553.2951799282,942353.4135128085,19801.260304855743,2717408.7222910994
679,AUTO POSTO ERASTO GAERTNER EIRELI,"RUA MAXIMINO ZANON, 31",Bacacheri,RAIZEN,3.299,NA,"NA","NA",2020-04-27,CURITIBA,Gasolina,R$/l,2020-04-26,2020-05-02,PARANA,4106902,"RUA MAXIMINO ZANON, 31, Bacacheri, CURITIBA, PARANA, BRAZIL",-49.238331,-25.3998544,64537.090616963345,64172.816562408574,5507.751066522392,179690.55307024406,1186368.670709865,942005.7204892696,21737.40869418863,2717150.2893997757
680,AMANDA COMERCIO DE COMBUSTIVEIS LTDA,"RUA MATEUS LEME, 5761 TERREO",Abranches,BRANCA,3.299,NA,"NA","NA",2020-04-27,CURITIBA,Gasolina,R$/l,2020-04-26,2020-05-02,PARANA,4106902,"RUA MATEUS LEME, 5761 TERREO, Abranches, CURITIBA, PARANA, BRAZIL",-49.2718266,-25.3814164,65740.4058103225,65303.5196262062,8930.34109647945,182646.36010167084,1187052.6025065433,941238.1048022566,21746.594875074185,2713811.8884002357
681,AUTO POSTO AVENTADOR LTDA,"AVENIDA PREFEITO ERASTO GAERTNER, 308",Bacacheri,IPIRANGA,3.299,NA,"NA","NA",2020-04-27,CURITIBA,Gasolina,R$/l,2020-04-26,2020-05-02,PARANA,4106902,"AVENIDA PREFEITO ERASTO GAERTNER, 308, Bacacheri, CURITIBA, PARANA, BRAZIL",-49.2431862,-25.4036714,64105.684102026244,64267.150858213645,6057.667144676638,179429.63467641853,1186741.5534333116,942135.813467967,21107.961510481855,2717308.56166144
682,AUTO POSTO PORTO RICO LTDA,"RUA HIGINO MAZZAROTTO, 264",Vista Alegre,BRANCA,3.299,NA,"NA","NA",2020-04-27,CURITIBA,Gasolina,R$/l,2020-04-26,2020-05-02,PARANA,4106902,"RUA HIGINO MAZZAROTTO, 264, Vista Alegre, CURITIBA, PARANA, BRAZIL",-49.291652,-25.4062876,63190.97808047756,65618.27085812874,10919.94014383745,180652.35796728663,1188975.0665853028,942109.5884531431,18406.30780399437,2715381.398800635
683,AUTO POSTO PETRO TRIÂNGULO LTDA.,"RUA SÃO SALVADOR, 360",Pilarzinho,PETROBRAS DISTRIBUIDORA S.A.,3.299,NA,"NA","NA",2020-04-27,CURITIBA,Gasolina,R$/l,2020-04-26,2020-05-02,PARANA,4106902,"RUA SÃO SALVADOR, 360, Pilarzinho, CURITIBA, PARANA, BRAZIL",-49.2831059,-25.3856286,65233.78071134042,65556.82713864914,10003.370186885331,182552.61166005803,1187730.8189360634,941359.0623270295,20847.183254924195,2713720.12852719
684,PILARZINHO COMERCIO DE COMBUSTIVEIS LTDA,"AVENIDA DESEMBARGADOR HUGO SIMAS, 2730",Pilarzinho,RAIZEN,3.299,NA,"NA","NA",2020-04-27,CURITIBA,Gasolina,R$/l,2020-04-26,2020-05-02,PARANA,4106902,"AVENIDA DESEMBARGADOR HUGO SIMAS, 2730, Pilarzinho, CURITIBA, PARANA, BRAZIL",-49.28772780000001,-25.3972081,64085.35457867822,65588.25005599264,10439.899671976158,181480.57089765716,1188420.488476816,941780.1080608408,19485.782952959802,2714658.70089839
685,TAMANDUA COMERCIO DE COMBUSTIVEIS LTDA,"RUA AMAURI LANGE SILVERIO, 790",Pilarzinho,BRANCA,3.299,NA,"NA","NA",2020-04-27,CURITIBA,Gasolina,R$/l,2020-04-26,2020-05-02,PARANA,4106902,"RUA AMAURI LANGE SILVERIO, 790, Pilarzinho, CURITIBA, PARANA, BRAZIL",-49.2829156,-25.3914184,64678.11269369204,65510.06937880773,9949.55205470398,181937.28086244393,1187964.0525199717,941577.9273301238,20269.19526949068,2714302.117823264
686,AUTO POSTO NILO CAIRO LTDA,"RUA TIBAGI, 652",Centro,BRANCA,3.299,NA,"NA","NA",2020-04-28,CURITIBA,Gasolina,R$/l,2020-04-26,2020-05-02,PARANA,4106902,"RUA TIBAGI, 652, Centro, CURITIBA, PARANA, BRAZIL",-49.2627395,-25.4325672,61222.743439252416,64465.047139050694,9028.749047473697,176973.44890271555,1188824.237408437,943157.0272120212,17363.74260661871,2719286.906747076
687,AUTO POSTO ABAETE LTDA,"RUA FERNANDO DE NORONHA, 1324",Santa Candida,BRANCA,3.299,NA,"NA","NA",2020-04-28,CURITIBA,Gasolina,R$/l,2020-04-26,2020-05-02,PARANA,4106902,"RUA FERNANDO DE NORONHA, 1324, Santa Candida, CURITIBA, PARANA, BRAZIL",-49.24249520000001,-25.3777565,66478.4562502071,64549.66425548601,6129.062567946336,182154.53923128062,1185607.5972517098,941185.5170715685,23530.86445794917,2714775.1998653016
